Time ,Battery voltage
-0.0183475,0.016000017
-0.018347,0.004000016
-0.0183465,0.012000016
-0.018346,0.020000017
-0.0183455,0.016000017
-0.018345,0.016000017
-0.0183445,0.008000016
-0.018344,0.016000017
-0.0183435,0.036000017
-0.018343,0.016000017
-0.0183425,0.016000017
-0.018342,0.012000016
-0.0183415,1.62E-08
-0.018341,0.016000017
-0.0183405,0.028000017
-0.01834,0.004000016
-0.0183395,0.008000016
-0.018339,0.012000016
-0.0183385,1.62E-08
-0.018338,0.012000016
-0.0183375,0.008000016
-0.018337,1.62E-08
-0.0183365,0.004000016
-0.018336,0.012000016
-0.0183355,0.004000016
-0.018335,0.020000017
-0.0183345,0.012000016
-0.018334,0.004000016
-0.0183335,0.016000017
-0.018333,0.024000017
-0.0183325,0.024000017
-0.018332,0.020000017
-0.0183315,0.024000017
-0.018331,0.016000017
-0.0183305,0.012000016
-0.01833,0.004000016
-0.0183295,0.012000016
-0.018329,0.008000016
-0.0183285,0.012000016
-0.018328,0.004000016
-0.0183275,1.62E-08
-0.018327,0.012000016
-0.0183265,0.016000017
-0.018326,0.016000017
-0.0183255,0.008000016
-0.018325,0.016000017
-0.0183245,0.016000017
-0.018324,0.008000016
-0.0183235,0.020000017
-0.018323,0.020000017
-0.0183225,0.004000016
-0.018322,0.008000016
-0.0183215,1.62E-08
-0.018321,0.008000016
-0.0183205,0.012000016
-0.01832,1.62E-08
-0.0183195,0.020000017
-0.018319,0.012000016
-0.0183185,0.004000016
-0.018318,0.008000016
-0.0183175,1.62E-08
-0.018317,0.004000016
-0.0183165,0.016000017
-0.018316,0.016000017
-0.0183155,0.008000016
-0.018315,0.016000017
-0.0183145,0.004000016
-0.018314,0.024000017
-0.0183135,0.016000017
-0.018313,0.020000017
-0.0183125,0.008000016
-0.018312,0.012000016
-0.0183115,0.016000017
-0.018311,0.016000017
-0.0183105,0.012000016
-0.01831,0.004000016
-0.0183095,0.004000016
-0.018309,0.008000016
-0.0183085,1.62E-08
-0.018308,-0.007999984
-0.0183075,1.62E-08
-0.018307,0.008000016
-0.0183065,0.016000017
-0.018306,0.004000016
-0.0183055,0.016000017
-0.018305,0.016000017
-0.0183045,0.004000016
-0.018304,0.016000017
-0.0183035,0.024000017
-0.018303,0.016000017
-0.0183025,0.024000017
-0.018302,0.016000017
-0.0183015,0.020000017
-0.018301,0.012000016
-0.0183005,1.62E-08
-0.0183,0.012000016
-0.0182995,-0.003999984
-0.018299,0.008000016
-0.0182985,0.004000016
-0.018298,0.020000017
-0.0182975,1.62E-08
-0.018297,0.012000016
-0.0182965,0.020000017
-0.018296,0.020000017
-0.0182955,0.004000016
-0.018295,0.004000016
-0.0182945,0.012000016
-0.018294,0.016000017
-0.0182935,0.020000017
-0.018293,0.004000016
-0.0182925,0.012000016
-0.018292,0.004000016
-0.0182915,0.028000017
-0.018291,0.016000017
-0.0182905,0.012000016
-0.01829,0.016000017
-0.0182895,0.004000016
-0.018289,0.012000016
-0.0182885,0.012000016
-0.018288,0.012000016
-0.0182875,0.004000016
-0.018287,0.008000016
-0.0182865,0.012000016
-0.018286,1.62E-08
-0.0182855,0.008000016
-0.018285,0.016000017
-0.0182845,0.008000016
-0.018284,0.020000017
-0.0182835,0.008000016
-0.018283,0.012000016
-0.0182825,0.020000017
-0.018282,0.016000017
-0.0182815,0.012000016
-0.018281,0.028000017
-0.0182805,0.012000016
-0.01828,0.016000017
-0.0182795,0.012000016
-0.018279,0.008000016
-0.0182785,0.016000017
-0.018278,0.008000016
-0.0182775,0.004000016
-0.018277,0.008000016
-0.0182765,0.012000016
-0.018276,0.012000016
-0.0182755,0.016000017
-0.018275,0.004000016
-0.0182745,1.62E-08
-0.018274,0.020000017
-0.0182735,0.004000016
-0.018273,0.012000016
-0.0182725,0.016000017
-0.018272,0.016000017
-0.0182715,0.012000016
-0.018271,0.012000016
-0.0182705,0.008000016
-0.01827,0.016000017
-0.0182695,0.024000017
-0.018269,-0.007999984
-0.0182685,0.012000016
-0.018268,0.004000016
-0.0182675,-0.003999984
-0.018267,0.028000017
-0.0182665,0.012000016
-0.018266,0.020000017
-0.0182655,0.012000016
-0.018265,0.012000016
-0.0182645,0.012000016
-0.018264,0.020000017
-0.0182635,0.008000016
-0.018263,0.012000016
-0.0182625,0.020000017
-0.018262,0.008000016
-0.0182615,0.008000016
-0.018261,0.008000016
-0.0182605,0.012000016
-0.01826,0.008000016
-0.0182595,0.028000017
-0.018259,1.62E-08
-0.0182585,0.008000016
-0.018258,1.62E-08
-0.0182575,0.016000017
-0.018257,0.012000016
-0.0182565,1.62E-08
-0.018256,0.004000016
-0.0182555,0.004000016
-0.018255,0.012000016
-0.0182545,0.016000017
-0.018254,0.004000016
-0.0182535,0.008000016
-0.018253,0.016000017
-0.0182525,0.012000016
-0.018252,0.016000017
-0.0182515,0.012000016
-0.018251,0.012000016
-0.0182505,0.020000017
-0.01825,0.012000016
-0.0182495,0.012000016
-0.018249,0.008000016
-0.0182485,0.012000016
-0.018248,0.020000017
-0.0182475,0.012000016
-0.018247,0.012000016
-0.0182465,1.62E-08
-0.018246,0.008000016
-0.0182455,0.004000016
-0.018245,0.004000016
-0.0182445,0.016000017
-0.018244,0.012000016
-0.0182435,1.62E-08
-0.018243,0.012000016
-0.0182425,0.016000017
-0.018242,0.020000017
-0.0182415,0.008000016
-0.018241,1.62E-08
-0.0182405,0.004000016
-0.01824,0.016000017
-0.0182395,0.016000017
-0.018239,0.012000016
-0.0182385,0.004000016
-0.018238,0.004000016
-0.0182375,0.004000016
-0.018237,1.62E-08
-0.0182365,0.012000016
-0.018236,0.012000016
-0.0182355,0.012000016
-0.018235,0.004000016
-0.0182345,0.012000016
-0.018234,0.016000017
-0.0182335,0.016000017
-0.018233,0.028000017
-0.0182325,0.012000016
-0.018232,0.012000016
-0.0182315,0.016000017
-0.018231,0.016000017
-0.0182305,0.016000017
-0.01823,0.020000017
-0.0182295,0.008000016
-0.018229,0.008000016
-0.0182285,0.008000016
-0.018228,1.62E-08
-0.0182275,0.012000016
-0.018227,0.012000016
-0.0182265,-0.003999984
-0.018226,0.012000016
-0.0182255,0.012000016
-0.018225,0.008000016
-0.0182245,0.004000016
-0.018224,0.008000016
-0.0182235,0.020000017
-0.018223,0.020000017
-0.0182225,0.008000016
-0.018222,0.016000017
-0.0182215,0.008000016
-0.018221,1.62E-08
-0.0182205,0.012000016
-0.01822,0.008000016
-0.0182195,0.008000016
-0.018219,0.016000017
-0.0182185,1.62E-08
-0.018218,0.004000016
-0.0182175,0.016000017
-0.018217,0.008000016
-0.0182165,0.016000017
-0.018216,0.012000016
-0.0182155,0.004000016
-0.018215,0.008000016
-0.0182145,0.008000016
-0.018214,0.004000016
-0.0182135,0.020000017
-0.018213,0.020000017
-0.0182125,0.020000017
-0.018212,0.008000016
-0.0182115,0.012000016
-0.018211,0.020000017
-0.0182105,0.012000016
-0.01821,0.020000017
-0.0182095,-0.003999984
-0.018209,0.008000016
-0.0182085,1.62E-08
-0.018208,0.004000016
-0.0182075,1.62E-08
-0.018207,0.012000016
-0.0182065,0.012000016
-0.018206,0.004000016
-0.0182055,0.012000016
-0.018205,0.016000017
-0.0182045,0.016000017
-0.018204,0.004000016
-0.0182035,0.028000017
-0.018203,0.020000017
-0.0182025,0.012000016
-0.018202,0.020000017
-0.0182015,1.62E-08
-0.018201,0.004000016
-0.0182005,0.016000017
-0.0182,0.016000017
-0.0181995,0.012000016
-0.018199,0.004000016
-0.0181985,0.012000016
-0.018198,0.016000017
-0.0181975,0.004000016
-0.018197,0.004000016
-0.0181965,0.012000016
-0.018196,0.012000016
-0.0181955,0.016000017
-0.018195,0.012000016
-0.0181945,0.004000016
-0.018194,0.008000016
-0.0181935,0.016000017
-0.018193,0.016000017
-0.0181925,0.004000016
-0.018192,0.024000017
-0.0181915,1.62E-08
-0.018191,1.62E-08
-0.0181905,0.012000016
-0.01819,0.008000016
-0.0181895,0.028000017
-0.018189,0.008000016
-0.0181885,-0.003999984
-0.018188,0.004000016
-0.0181875,0.008000016
-0.018187,1.62E-08
-0.0181865,0.016000017
-0.018186,0.004000016
-0.0181855,0.004000016
-0.018185,0.020000017
-0.0181845,0.016000017
-0.018184,0.020000017
-0.0181835,0.032000017
-0.018183,0.016000017
-0.0181825,0.004000016
-0.018182,0.016000017
-0.0181815,0.004000016
-0.018181,0.016000017
-0.0181805,0.012000016
-0.01818,0.020000017
-0.0181795,0.016000017
-0.018179,0.008000016
-0.0181785,0.004000016
-0.018178,1.62E-08
-0.0181775,1.62E-08
-0.018177,1.62E-08
-0.0181765,0.004000016
-0.018176,0.012000016
-0.0181755,0.012000016
-0.018175,0.012000016
-0.0181745,0.012000016
-0.018174,0.020000017
-0.0181735,0.016000017
-0.018173,0.008000016
-0.0181725,0.008000016
-0.018172,0.008000016
-0.0181715,0.016000017
-0.018171,0.012000016
-0.0181705,1.62E-08
-0.01817,0.008000016
-0.0181695,0.020000017
-0.018169,0.004000016
-0.0181685,0.008000016
-0.018168,0.020000017
-0.0181675,1.62E-08
-0.018167,0.016000017
-0.0181665,0.024000017
-0.018166,0.012000016
-0.0181655,0.004000016
-0.018165,0.012000016
-0.0181645,0.024000017
-0.018164,0.024000017
-0.0181635,0.020000017
-0.018163,0.008000016
-0.0181625,0.012000016
-0.018162,0.004000016
-0.0181615,0.012000016
-0.018161,0.012000016
-0.0181605,0.012000016
-0.01816,0.004000016
-0.0181595,0.012000016
-0.018159,1.62E-08
-0.0181585,-0.003999984
-0.018158,0.012000016
-0.0181575,1.62E-08
-0.018157,0.008000016
-0.0181565,0.008000016
-0.018156,1.62E-08
-0.0181555,0.020000017
-0.018155,0.012000016
-0.0181545,0.004000016
-0.018154,0.016000017
-0.0181535,0.024000017
-0.018153,0.008000016
-0.0181525,0.004000016
-0.018152,0.012000016
-0.0181515,1.62E-08
-0.018151,0.012000016
-0.0181505,1.62E-08
-0.01815,0.012000016
-0.0181495,0.012000016
-0.018149,0.004000016
-0.0181485,0.016000017
-0.018148,0.008000016
-0.0181475,-0.011999984
-0.018147,0.012000016
-0.0181465,0.008000016
-0.018146,0.012000016
-0.0181455,0.016000017
-0.018145,0.012000016
-0.0181445,1.62E-08
-0.018144,0.016000017
-0.0181435,1.62E-08
-0.018143,0.012000016
-0.0181425,0.012000016
-0.018142,0.008000016
-0.0181415,0.004000016
-0.018141,0.004000016
-0.0181405,0.004000016
-0.01814,0.008000016
-0.0181395,0.016000017
-0.018139,1.62E-08
-0.0181385,0.004000016
-0.018138,0.004000016
-0.0181375,1.62E-08
-0.018137,1.62E-08
-0.0181365,0.008000016
-0.018136,0.004000016
-0.0181355,0.004000016
-0.018135,1.62E-08
-0.0181345,0.008000016
-0.018134,0.024000017
-0.0181335,0.004000016
-0.018133,0.012000016
-0.0181325,0.012000016
-0.018132,0.004000016
-0.0181315,0.008000016
-0.018131,0.016000017
-0.0181305,0.008000016
-0.01813,1.62E-08
-0.0181295,0.004000016
-0.018129,0.004000016
-0.0181285,0.012000016
-0.018128,1.62E-08
-0.0181275,0.008000016
-0.018127,1.62E-08
-0.0181265,0.004000016
-0.018126,0.004000016
-0.0181255,0.008000016
-0.018125,0.012000016
-0.0181245,0.012000016
-0.018124,0.012000016
-0.0181235,0.012000016
-0.018123,0.016000017
-0.0181225,0.020000017
-0.018122,0.016000017
-0.0181215,0.016000017
-0.018121,0.016000017
-0.0181205,0.016000017
-0.01812,0.012000016
-0.0181195,-0.003999984
-0.018119,-0.007999984
-0.0181185,0.012000016
-0.018118,0.016000017
-0.0181175,-0.003999984
-0.018117,0.004000016
-0.0181165,0.012000016
-0.018116,0.008000016
-0.0181155,0.020000017
-0.018115,0.012000016
-0.0181145,0.020000017
-0.018114,0.016000017
-0.0181135,0.020000017
-0.018113,0.012000016
-0.0181125,0.004000016
-0.018112,0.008000016
-0.0181115,0.008000016
-0.018111,0.012000016
-0.0181105,0.012000016
-0.01811,1.62E-08
-0.0181095,0.012000016
-0.018109,0.008000016
-0.0181085,0.012000016
-0.018108,-0.003999984
-0.0181075,0.004000016
-0.018107,1.62E-08
-0.0181065,0.004000016
-0.018106,0.016000017
-0.0181055,0.012000016
-0.018105,0.008000016
-0.0181045,0.012000016
-0.018104,0.012000016
-0.0181035,0.016000017
-0.018103,0.016000017
-0.0181025,0.020000017
-0.018102,0.012000016
-0.0181015,0.016000017
-0.018101,0.012000016
-0.0181005,0.004000016
-0.0181,0.012000016
-0.0180995,0.012000016
-0.018099,0.008000016
-0.0180985,0.012000016
-0.018098,0.004000016
-0.0180975,0.012000016
-0.018097,0.004000016
-0.0180965,0.016000017
-0.018096,0.016000017
-0.0180955,0.012000016
-0.018095,0.008000016
-0.0180945,0.012000016
-0.018094,0.008000016
-0.0180935,0.016000017
-0.018093,0.016000017
-0.0180925,0.012000016
-0.018092,0.012000016
-0.0180915,0.012000016
-0.018091,1.62E-08
-0.0180905,0.012000016
-0.01809,0.012000016
-0.0180895,0.012000016
-0.018089,0.004000016
-0.0180885,0.004000016
-0.018088,1.62E-08
-0.0180875,0.004000016
-0.018087,0.012000016
-0.0180865,0.016000017
-0.018086,0.016000017
-0.0180855,0.004000016
-0.018085,0.012000016
-0.0180845,0.016000017
-0.018084,1.62E-08
-0.0180835,0.012000016
-0.018083,0.016000017
-0.0180825,0.020000017
-0.018082,0.016000017
-0.0180815,1.62E-08
-0.018081,0.020000017
-0.0180805,0.008000016
-0.01808,0.012000016
-0.0180795,0.004000016
-0.018079,0.008000016
-0.0180785,0.004000016
-0.018078,1.62E-08
-0.0180775,0.004000016
-0.018077,1.62E-08
-0.0180765,0.016000017
-0.018076,-0.007999984
-0.0180755,0.012000016
-0.018075,0.012000016
-0.0180745,0.012000016
-0.018074,0.004000016
-0.0180735,0.004000016
-0.018073,0.024000017
-0.0180725,0.012000016
-0.018072,0.004000016
-0.0180715,1.62E-08
-0.018071,0.012000016
-0.0180705,0.012000016
-0.01807,0.004000016
-0.0180695,-0.003999984
-0.018069,0.020000017
-0.0180685,0.004000016
-0.018068,0.004000016
-0.0180675,0.012000016
-0.018067,1.62E-08
-0.0180665,0.016000017
-0.018066,0.004000016
-0.0180655,0.012000016
-0.018065,0.004000016
-0.0180645,0.012000016
-0.018064,0.012000016
-0.0180635,0.004000016
-0.018063,0.016000017
-0.0180625,0.004000016
-0.018062,0.004000016
-0.0180615,0.012000016
-0.018061,0.008000016
-0.0180605,0.008000016
-0.01806,0.012000016
-0.0180595,0.008000016
-0.018059,0.004000016
-0.0180585,0.004000016
-0.018058,-0.007999984
-0.0180575,1.62E-08
-0.018057,0.004000016
-0.0180565,0.004000016
-0.018056,0.012000016
-0.0180555,0.012000016
-0.018055,0.016000017
-0.0180545,1.62E-08
-0.018054,0.012000016
-0.0180535,0.012000016
-0.018053,0.016000017
-0.0180525,0.012000016
-0.018052,0.016000017
-0.0180515,0.016000017
-0.018051,1.62E-08
-0.0180505,0.028000017
-0.01805,0.004000016
-0.0180495,0.004000016
-0.018049,1.62E-08
-0.0180485,-0.003999984
-0.018048,0.012000016
-0.0180475,1.62E-08
-0.018047,1.62E-08
-0.0180465,0.020000017
-0.018046,0.012000016
-0.0180455,0.008000016
-0.018045,0.016000017
-0.0180445,0.004000016
-0.018044,0.020000017
-0.0180435,0.024000017
-0.018043,0.012000016
-0.0180425,0.016000017
-0.018042,0.008000016
-0.0180415,0.008000016
-0.018041,0.012000016
-0.0180405,0.024000017
-0.01804,0.004000016
-0.0180395,0.012000016
-0.018039,0.008000016
-0.0180385,0.004000016
-0.018038,0.004000016
-0.0180375,0.004000016
-0.018037,-0.003999984
-0.0180365,0.020000017
-0.018036,0.016000017
-0.0180355,0.012000016
-0.018035,0.024000017
-0.0180345,0.004000016
-0.018034,0.016000017
-0.0180335,0.016000017
-0.018033,0.008000016
-0.0180325,0.012000016
-0.018032,0.004000016
-0.0180315,0.004000016
-0.018031,0.012000016
-0.0180305,0.020000017
-0.01803,0.008000016
-0.0180295,0.008000016
-0.018029,0.004000016
-0.0180285,0.012000016
-0.018028,0.008000016
-0.0180275,0.008000016
-0.018027,0.004000016
-0.0180265,0.004000016
-0.018026,0.016000017
-0.0180255,0.020000017
-0.018025,1.62E-08
-0.0180245,0.008000016
-0.018024,0.020000017
-0.0180235,0.024000017
-0.018023,0.016000017
-0.0180225,0.020000017
-0.018022,0.008000016
-0.0180215,0.008000016
-0.018021,0.020000017
-0.0180205,0.004000016
-0.01802,0.004000016
-0.0180195,0.012000016
-0.018019,-0.003999984
-0.0180185,-0.011999984
-0.018018,0.008000016
-0.0180175,-0.003999984
-0.018017,0.004000016
-0.0180165,0.012000016
-0.018016,0.012000016
-0.0180155,0.016000017
-0.018015,0.012000016
-0.0180145,0.008000016
-0.018014,0.004000016
-0.0180135,0.012000016
-0.018013,0.028000017
-0.0180125,0.012000016
-0.018012,0.008000016
-0.0180115,0.008000016
-0.018011,0.008000016
-0.0180105,0.012000016
-0.01801,1.62E-08
-0.0180095,0.012000016
-0.018009,0.008000016
-0.0180085,0.016000017
-0.018008,0.004000016
-0.0180075,-0.003999984
-0.018007,0.012000016
-0.0180065,0.004000016
-0.018006,0.024000017
-0.0180055,0.016000017
-0.018005,0.020000017
-0.0180045,0.020000017
-0.018004,0.008000016
-0.0180035,0.012000016
-0.018003,0.020000017
-0.0180025,0.016000017
-0.018002,0.008000016
-0.0180015,0.020000017
-0.018001,0.008000016
-0.0180005,0.016000017
-0.018,0.012000016
-0.0179995,0.012000016
-0.017999,0.008000016
-0.0179985,0.016000017
-0.017998,0.004000016
-0.0179975,0.008000016
-0.017997,0.012000016
-0.0179965,0.012000016
-0.017996,0.012000016
-0.0179955,0.020000017
-0.017995,0.012000016
-0.0179945,0.020000017
-0.017994,0.012000016
-0.0179935,0.016000017
-0.017993,0.020000017
-0.0179925,0.004000016
-0.017992,0.012000016
-0.0179915,0.016000017
-0.017991,0.016000017
-0.0179905,0.008000016
-0.01799,0.012000016
-0.0179895,-0.007999984
-0.017989,1.62E-08
-0.0179885,0.012000016
-0.017988,0.016000017
-0.0179875,0.012000016
-0.017987,0.020000017
-0.0179865,0.016000017
-0.017986,0.004000016
-0.0179855,0.012000016
-0.017985,0.012000016
-0.0179845,0.016000017
-0.017984,0.012000016
-0.0179835,0.016000017
-0.017983,0.020000017
-0.0179825,1.62E-08
-0.017982,0.016000017
-0.0179815,0.008000016
-0.017981,0.024000017
-0.0179805,0.008000016
-0.01798,0.016000017
-0.0179795,0.004000016
-0.017979,0.012000016
-0.0179785,0.008000016
-0.017978,-0.007999984
-0.0179775,1.62E-08
-0.017977,0.012000016
-0.0179765,0.004000016
-0.017976,0.004000016
-0.0179755,0.004000016
-0.017975,0.012000016
-0.0179745,0.024000017
-0.017974,0.004000016
-0.0179735,0.016000017
-0.017973,0.016000017
-0.0179725,0.020000017
-0.017972,-0.003999984
-0.0179715,0.012000016
-0.017971,0.012000016
-0.0179705,0.004000016
-0.01797,0.012000016
-0.0179695,1.62E-08
-0.017969,0.012000016
-0.0179685,0.020000017
-0.017968,1.62E-08
-0.0179675,0.012000016
-0.017967,0.004000016
-0.0179665,0.004000016
-0.017966,0.004000016
-0.0179655,0.012000016
-0.017965,0.008000016
-0.0179645,0.016000017
-0.017964,0.004000016
-0.0179635,0.032000017
-0.017963,0.028000017
-0.0179625,0.004000016
-0.017962,0.012000016
-0.0179615,0.016000017
-0.017961,0.012000016
-0.0179605,0.004000016
-0.01796,0.004000016
-0.0179595,-0.007999984
-0.017959,1.62E-08
-0.0179585,0.004000016
-0.017958,-0.003999984
-0.0179575,0.004000016
-0.017957,0.012000016
-0.0179565,0.004000016
-0.017956,0.012000016
-0.0179555,0.008000016
-0.017955,0.012000016
-0.0179545,0.012000016
-0.017954,0.012000016
-0.0179535,0.024000017
-0.017953,0.012000016
-0.0179525,0.004000016
-0.017952,0.024000017
-0.0179515,0.016000017
-0.017951,0.016000017
-0.0179505,0.004000016
-0.01795,0.008000016
-0.0179495,-0.007999984
-0.017949,0.008000016
-0.0179485,0.004000016
-0.017948,-0.003999984
-0.0179475,0.012000016
-0.017947,0.004000016
-0.0179465,1.62E-08
-0.017946,0.012000016
-0.0179455,0.012000016
-0.017945,0.004000016
-0.0179445,0.012000016
-0.017944,0.016000017
-0.0179435,0.012000016
-0.017943,0.020000017
-0.0179425,0.008000016
-0.017942,0.012000016
-0.0179415,0.004000016
-0.017941,0.008000016
-0.0179405,0.008000016
-0.01794,0.004000016
-0.0179395,0.016000017
-0.017939,0.012000016
-0.0179385,0.016000017
-0.017938,0.012000016
-0.0179375,0.024000017
-0.017937,-0.003999984
-0.0179365,-0.003999984
-0.017936,0.012000016
-0.0179355,0.012000016
-0.017935,0.020000017
-0.0179345,0.004000016
-0.017934,0.012000016
-0.0179335,0.016000017
-0.017933,0.008000016
-0.0179325,0.008000016
-0.017932,0.008000016
-0.0179315,0.012000016
-0.017931,0.008000016
-0.0179305,0.004000016
-0.01793,0.012000016
-0.0179295,0.016000017
-0.017929,0.004000016
-0.0179285,-0.003999984
-0.017928,0.004000016
-0.0179275,0.012000016
-0.017927,1.62E-08
-0.0179265,0.008000016
-0.017926,0.012000016
-0.0179255,1.62E-08
-0.017925,0.012000016
-0.0179245,0.012000016
-0.017924,-0.007999984
-0.0179235,0.028000017
-0.017923,0.016000017
-0.0179225,0.016000017
-0.017922,0.012000016
-0.0179215,0.008000016
-0.017921,0.020000017
-0.0179205,0.016000017
-0.01792,0.004000016
-0.0179195,0.008000016
-0.017919,0.012000016
-0.0179185,-0.007999984
-0.017918,0.004000016
-0.0179175,0.012000016
-0.017917,0.004000016
-0.0179165,0.004000016
-0.017916,0.012000016
-0.0179155,1.62E-08
-0.017915,0.012000016
-0.0179145,0.004000016
-0.017914,0.008000016
-0.0179135,0.032000017
-0.017913,0.020000017
-0.0179125,0.012000016
-0.017912,0.012000016
-0.0179115,0.012000016
-0.017911,0.016000017
-0.0179105,0.016000017
-0.01791,0.012000016
-0.0179095,0.012000016
-0.017909,0.012000016
-0.0179085,0.004000016
-0.017908,1.62E-08
-0.0179075,0.004000016
-0.017907,0.004000016
-0.0179065,0.020000017
-0.017906,0.008000016
-0.0179055,0.012000016
-0.017905,0.016000017
-0.0179045,0.016000017
-0.017904,0.012000016
-0.0179035,0.016000017
-0.017903,0.016000017
-0.0179025,0.016000017
-0.017902,0.008000016
-0.0179015,0.012000016
-0.017901,0.016000017
-0.0179005,0.012000016
-0.0179,1.62E-08
-0.0178995,0.004000016
-0.017899,1.62E-08
-0.0178985,0.004000016
-0.017898,0.024000017
-0.0178975,0.012000016
-0.017897,0.016000017
-0.0178965,0.012000016
-0.017896,0.004000016
-0.0178955,0.012000016
-0.017895,0.016000017
-0.0178945,-0.003999984
-0.017894,0.012000016
-0.0178935,0.024000017
-0.017893,0.012000016
-0.0178925,0.012000016
-0.017892,0.012000016
-0.0178915,0.012000016
-0.017891,0.012000016
-0.0178905,0.004000016
-0.01789,0.008000016
-0.0178895,0.008000016
-0.017889,0.008000016
-0.0178885,0.004000016
-0.017888,0.008000016
-0.0178875,0.016000017
-0.017887,0.008000016
-0.0178865,0.020000017
-0.017886,0.012000016
-0.0178855,0.008000016
-0.017885,0.020000017
-0.0178845,0.008000016
-0.017884,0.016000017
-0.0178835,0.004000016
-0.017883,0.016000017
-0.0178825,0.008000016
-0.017882,0.012000016
-0.0178815,0.008000016
-0.017881,0.016000017
-0.0178805,0.012000016
-0.01788,0.016000017
-0.0178795,1.62E-08
-0.017879,0.004000016
-0.0178785,0.004000016
-0.017878,0.008000016
-0.0178775,0.004000016
-0.017877,-0.007999984
-0.0178765,0.012000016
-0.017876,0.016000017
-0.0178755,0.016000017
-0.017875,0.012000016
-0.0178745,0.012000016
-0.017874,0.016000017
-0.0178735,0.004000016
-0.017873,0.008000016
-0.0178725,0.028000017
-0.017872,0.012000016
-0.0178715,0.012000016
-0.017871,0.016000017
-0.0178705,1.62E-08
-0.01787,0.016000017
-0.0178695,0.024000017
-0.017869,0.004000016
-0.0178685,0.008000016
-0.017868,0.004000016
-0.0178675,0.016000017
-0.017867,0.012000016
-0.0178665,0.008000016
-0.017866,0.012000016
-0.0178655,0.012000016
-0.017865,1.62E-08
-0.0178645,0.008000016
-0.017864,0.012000016
-0.0178635,0.008000016
-0.017863,0.008000016
-0.0178625,0.012000016
-0.017862,0.004000016
-0.0178615,0.016000017
-0.017861,0.008000016
-0.0178605,0.016000017
-0.01786,0.012000016
-0.0178595,-0.003999984
-0.017859,0.004000016
-0.0178585,1.62E-08
-0.017858,1.62E-08
-0.0178575,-0.003999984
-0.017857,0.024000017
-0.0178565,0.004000016
-0.017856,0.012000016
-0.0178555,0.020000017
-0.017855,0.012000016
-0.0178545,1.62E-08
-0.017854,0.016000017
-0.0178535,0.016000017
-0.017853,0.020000017
-0.0178525,1.62E-08
-0.017852,0.020000017
-0.0178515,0.008000016
-0.017851,0.016000017
-0.0178505,0.012000016
-0.01785,0.004000016
-0.0178495,1.62E-08
-0.017849,1.62E-08
-0.0178485,1.62E-08
-0.017848,0.004000016
-0.0178475,0.012000016
-0.017847,0.016000017
-0.0178465,0.012000016
-0.017846,0.016000017
-0.0178455,0.004000016
-0.017845,0.016000017
-0.0178445,0.016000017
-0.017844,1.62E-08
-0.0178435,0.012000016
-0.017843,0.028000017
-0.0178425,0.012000016
-0.017842,0.012000016
-0.0178415,0.028000017
-0.017841,0.012000016
-0.0178405,0.020000017
-0.01784,0.024000017
-0.0178395,1.62E-08
-0.017839,0.016000017
-0.0178385,0.004000016
-0.017838,1.62E-08
-0.0178375,0.012000016
-0.017837,0.008000016
-0.0178365,0.004000016
-0.017836,0.008000016
-0.0178355,0.012000016
-0.017835,0.016000017
-0.0178345,0.016000017
-0.017834,0.004000016
-0.0178335,0.004000016
-0.017833,0.016000017
-0.0178325,0.012000016
-0.017832,0.012000016
-0.0178315,1.62E-08
-0.017831,0.012000016
-0.0178305,0.008000016
-0.01783,0.012000016
-0.0178295,0.008000016
-0.017829,0.004000016
-0.0178285,0.012000016
-0.017828,0.004000016
-0.0178275,0.004000016
-0.017827,0.004000016
-0.0178265,0.004000016
-0.017826,0.024000017
-0.0178255,0.004000016
-0.017825,0.004000016
-0.0178245,0.016000017
-0.017824,0.016000017
-0.0178235,0.012000016
-0.017823,0.024000017
-0.0178225,0.004000016
-0.017822,0.016000017
-0.0178215,0.016000017
-0.017821,0.016000017
-0.0178205,0.012000016
-0.01782,0.020000017
-0.0178195,0.004000016
-0.017819,0.004000016
-0.0178185,0.004000016
-0.017818,1.62E-08
-0.0178175,0.008000016
-0.017817,0.004000016
-0.0178165,-0.003999984
-0.017816,0.012000016
-0.0178155,0.008000016
-0.017815,0.012000016
-0.0178145,0.012000016
-0.017814,0.016000017
-0.0178135,0.020000017
-0.017813,0.016000017
-0.0178125,0.008000016
-0.017812,0.012000016
-0.0178115,0.012000016
-0.017811,0.004000016
-0.0178105,1.62E-08
-0.01781,0.016000017
-0.0178095,1.62E-08
-0.017809,0.016000017
-0.0178085,1.62E-08
-0.017808,0.016000017
-0.0178075,0.012000016
-0.017807,0.004000016
-0.0178065,0.024000017
-0.017806,0.016000017
-0.0178055,0.012000016
-0.017805,0.012000016
-0.0178045,0.020000017
-0.017804,0.008000016
-0.0178035,0.016000017
-0.017803,0.032000017
-0.0178025,0.020000017
-0.017802,0.012000016
-0.0178015,0.008000016
-0.017801,0.012000016
-0.0178005,0.008000016
-0.0178,0.004000016
-0.0177995,0.008000016
-0.017799,0.004000016
-0.0177985,1.62E-08
-0.017798,1.62E-08
-0.0177975,0.008000016
-0.017797,0.004000016
-0.0177965,0.020000017
-0.017796,0.012000016
-0.0177955,0.008000016
-0.017795,0.016000017
-0.0177945,0.024000017
-0.017794,0.012000016
